,group_count,patient_count,rec_count,marketer,prosecutor,field_count
0,58549092,4936,79080802,0.7403704884024823,1.0,62
0,2587034,4936,79080802,0.032713805810922356,1.0,15
0,66245522,4936,79080802,0.8376941093743586,1.0,45
0,300370,4936,79080802,0.003798266992790488,1.0,12
0,515399,4936,79080802,0.00651737194066393,1.0,15
0,76055093,4936,79080802,0.961739019793957,1.0,41
0,576913,4936,79080802,0.0072952345627450765,1.0,10
0,70251265,4936,79080802,0.8883479077513655,1.0,46
0,52035565,4936,79080802,0.6580050237730265,1.0,39
0,3865593,4936,79080802,0.04888156040703785,1.0,19
0,541640,4936,79080802,0.006849197103489163,1.0,13
0,62508102,4936,79080802,0.7904333342496956,1.0,43
0,33656063,4936,79080802,0.4255908153283524,1.0,47
0,103132,4936,79080802,0.0013041344724854965,1.0,3
0,109650,4936,79080802,0.001386556499515521,1.0,4
0,52435979,4936,79080802,0.6630683765700808,1.0,37
0,68394719,4936,79080802,0.8648713375466273,1.0,41
0,2045126,4936,79080802,0.025861219768610843,1.0,42
0,43744083,4936,79080802,0.5531567952484853,1.0,45
0,23274152,4936,79080802,0.2943084972759887,1.0,21
0,78403588,4936,79080802,0.991436429792404,1.0,61
0,49002254,4936,79080802,0.6196479140411348,1.0,32
0,5114640,4936,79080802,0.06467612708328375,1.0,19
0,3038993,4936,79080802,0.03842896029304306,1.0,15
0,1660964,4936,79080802,0.0210033782914847,1.0,23
0,1046783,4936,79080802,0.01323687890772782,1.0,25
0,77581053,4936,79080802,0.9810352327989794,1.0,61
0,298551,4936,79080802,0.003775265202798525,1.0,9
0,66443629,4936,79080802,0.840199230655248,1.0,45
0,40893839,4936,79080802,0.51711462157402,1.0,47
0,2515379,4936,79080802,0.03180770726123895,1.0,17
0,58693435,4936,79080802,0.7421957480906681,1.0,43
0,225104,4936,79080802,0.002846506286064221,1.0,18
0,229172,4936,79080802,0.002897947342516835,1.0,14
0,12675,4936,79080802,0.00016027910288517308,1.0,2
0,10438,4936,79080802,0.00013199157995388058,1.0,9
0,48353551,4936,79080802,0.611444873814001,1.0,35
0,3836563,4936,79080802,0.04851446751893083,1.0,23
0,200082,4936,79080802,0.0025300957367630134,1.0,5
0,1562365,4936,79080802,0.01975656493721447,1.0,41
0,764752,4936,79080802,0.009670513963679832,1.0,22
0,5881802,4936,79080802,0.07437711620577647,1.0,9
0,2025193,4936,79080802,0.025609161121051858,1.0,60
0,13422556,4936,79080802,0.16973216837128183,1.0,28
0,1655134,4936,79080802,0.02092965622680458,1.0,27
0,38914436,4936,79080802,0.4920844884704128,1.0,29
0,49405802,4936,79080802,0.62475089718994,1.0,24
0,61838241,4936,79080802,0.7819627448897142,1.0,33
0,72713881,4936,79080802,0.9194884113593081,1.0,60
0,17555680,4936,79080802,0.22199673695772584,1.0,23
0,198169,4936,79080802,0.0025059052891244073,1.0,5
0,240764,4936,79080802,0.0030445315918773814,1.0,13
0,209615,4936,79080802,0.0026506433255444224,1.0,8
0,64690646,4936,79080802,0.8180322450447581,1.0,61
0,383615,4936,79080802,0.004850924501246206,1.0,31
0,1590951,4936,79080802,0.020118043314735226,1.0,27
0,661474,4936,79080802,0.008364533278253804,1.0,5
0,54697355,4936,79080802,0.6916641411906773,1.0,35
0,365277,4936,79080802,0.00461903509779782,1.0,15
0,31577211,4936,79080802,0.39930312037047877,1.0,33
0,76297,4936,79080802,0.0009647980049570058,1.0,14
0,8093,4936,79080802,0.00010233836525835941,1.0,6
0,13141351,4936,79080802,0.16617624844017137,1.0,18
0,114523,4936,79080802,0.0014481770177292841,1.0,13
0,629853,4936,79080802,0.0079646764330994,1.0,31
0,71639942,4936,79080802,0.9059081368446416,1.0,29
0,17283868,4936,79080802,0.21855959427422095,1.0,16
0,60647711,4936,79080802,0.7669081428890921,1.0,30
0,65816779,4936,79080802,0.8322725280403707,1.0,63
0,59079,4936,79080802,0.0007470713309154351,1.0,5
0,141967,4936,79080802,0.0017952144693727308,1.0,11
0,1597840,4936,79080802,0.020205156745881258,1.0,33
0,349509,4936,79080802,0.00441964410022043,1.0,31
0,61898781,4936,79080802,0.782728290995329,1.0,47
0,74128750,4936,79080802,0.9373798459959979,1.0,62
0,2092402,4936,79080802,0.026459038693107843,1.0,20
0,33285616,4936,79080802,0.4209064040599892,1.0,36
0,73742723,4936,79080802,0.9324984210453505,1.0,31
0,1145613,4936,79080802,0.014486613324938207,1.0,9
0,35491,4936,79080802,0.0004487941333725978,1.0,6
0,185955,4936,79080802,0.0023514556668254327,1.0,9
0,4941,4936,79080802,6.248039821346273e-05,1.0,4
0,69117717,4936,79080802,0.8740138598999034,1.0,61
0,28838354,4936,79080802,0.3646694680714037,1.0,38
0,31062023,4936,79080802,0.39278841658687275,1.0,25
0,58346375,4936,79080802,0.737807072315731,1.0,55
0,79080802,4936,79080802,1.0,1.0,62
0,1091575,4936,79080802,0.013803286921647557,1.0,24
0,45109405,4936,79080802,0.5704216934977467,1.0,32
0,457095,4936,79080802,0.0057801007126862475,1.0,23
0,47467250,4936,79080802,0.6002373369961523,1.0,36
0,5699,4936,79080802,7.206553115129005e-05,1.0,4
0,78193840,4936,79080802,0.9887841046427425,1.0,57
0,76098393,4936,79080802,0.9622865610290599,1.0,60
0,77184520,4936,79080802,0.9760209563883786,1.0,60
0,1801424,4936,79080802,0.022779536302628797,1.0,31
0,69852105,4936,79080802,0.8833004121531292,1.0,54
0,78884725,4936,79080802,0.9975205486661605,1.0,54
0,14538,4936,79080802,0.00018383728581811804,1.0,2
0,44132066,4936,79080802,0.558062954394418,1.0,63
0,43734898,4936,79080802,0.5530406482220552,1.0,42
0,58854577,4936,79080802,0.744233436074662,1.0,46
0,52275966,4936,79080802,0.6610449651231407,1.0,21
0,60670185,4936,79080802,0.7671923332289928,1.0,35
0,63002798,4936,79080802,0.7966889106663334,1.0,45
0,68621267,4936,79080802,0.8677361036373911,1.0,43
0,1311998,4936,79080802,0.016590600585967754,1.0,21
0,16164245,4936,79080802,0.20440163214328555,1.0,23
0,1535446,4936,79080802,0.01941616626498047,1.0,32
0,48263368,4936,79080802,0.6103044832549878,1.0,32
0,97362,4936,79080802,0.0012311711254521672,1.0,14
0,77159270,4936,79080802,0.9757016627120195,1.0,47
0,74690647,4936,79080802,0.9444851988223387,1.0,53
0,31246454,4936,79080802,0.3951206008254696,1.0,38
0,13107870,4936,79080802,0.16575287134796635,1.0,45
0,58553924,4936,79080802,0.7404315904636374,1.0,38
0,35703276,4936,79080802,0.4514784258257775,1.0,48
0,5870999,4936,79080802,0.07424050909347125,1.0,26
0,61835524,4936,79080802,0.7819283876256086,1.0,52
0,70089261,4936,79080802,0.886299319523846,1.0,35
0,956801,4936,79080802,0.01209903005283128,1.0,10
0,78805409,4936,79080802,0.9965175745182756,1.0,43
0,27669943,4936,79080802,0.3498945673312721,1.0,25
0,6609585,4936,79080802,0.08358014629138436,1.0,25
0,77849984,4936,79080802,0.9844359443901441,1.0,60
0,77654526,4936,79080802,0.9819643204933607,1.0,62
0,1411781,4936,79080802,0.017852385968468047,1.0,18
0,47673428,4936,79080802,0.6028445184458296,1.0,25
0,62749553,4936,79080802,0.7934865531586288,1.0,49
0,5764210,4936,79080802,0.07289013078041369,1.0,28
0,24213046,4936,79080802,0.3061810880471344,1.0,33
0,60558420,4936,79080802,0.7657790319324278,1.0,46
0,9070259,4936,79080802,0.11469609273815913,1.0,21
0,75869109,4936,79080802,0.9593871974136023,1.0,56
0,65355063,4936,79080802,0.8264339934235871,1.0,49
0,3456806,4936,79080802,0.043712328562373455,1.0,19
0,185096,4936,79080802,0.002340593359182169,1.0,15
0,1392726,4936,79080802,0.017611429889140478,1.0,20
0,75583195,4936,79080802,0.9557717307925127,1.0,59
0,66376643,4936,79080802,0.8393521729837793,1.0,47
0,45486586,4936,79080802,0.5751912581766685,1.0,31
0,73133813,4936,79080802,0.9247985750068645,1.0,57
0,54189462,4936,79080802,0.6852416848276273,1.0,31
0,57643152,4936,79080802,0.7289146106535439,1.0,55
0,66430048,4936,79080802,0.8400274949158962,1.0,60
0,180224,4936,79080802,0.0022789854862625193,1.0,19
0,428863,4936,79080802,0.005423098769281576,1.0,18
0,60151696,4936,79080802,0.760635887329519,1.0,32
0,4720325,4936,79080802,0.059689897935026,1.0,35
0,1195159,4936,79080802,0.015113137067072234,1.0,13
0,33050014,4936,79080802,0.41792714747632426,1.0,30
0,1417785,4936,79080802,0.017928308314323873,1.0,44
0,75576077,4936,79080802,0.9556817215890148,1.0,46
0,21075259,4936,79080802,0.26650284856746903,1.0,25
0,63367342,4936,79080802,0.8012986767635463,1.0,53
0,74404404,4936,79080802,0.9408655718994858,1.0,27
0,141201,4936,79080802,0.0017855281740819977,1.0,3
0,548397,4936,79080802,0.006934641355812249,1.0,13
0,65047449,4936,79080802,0.8225441239202405,1.0,47
0,36526699,4936,79080802,0.4618908518403746,1.0,39
0,986228,4936,79080802,0.01247114312270126,1.0,14
0,65912913,4936,79080802,0.8334881707446518,1.0,42
0,50252,4936,79080802,0.0006354513197779658,1.0,10
0,76048765,4936,79080802,0.9616590003728086,1.0,62
0,267419,4936,79080802,0.003381591906465491,1.0,16
0,45252142,4936,79080802,0.5722266448435867,1.0,59
0,58440460,4936,79080802,0.7389968048123741,1.0,48
0,995152,4936,79080802,0.012583989727367711,1.0,9
0,49329677,4936,79080802,0.6237882741755705,1.0,43
0,663431,4936,79080802,0.008389280118833393,1.0,20
0,1006217,4936,79080802,0.012723909906730587,1.0,11
0,1500847,4936,79080802,0.01897865173395687,1.0,43
0,6943,4936,79080802,8.779627702814647e-05,1.0,5
0,35113589,4936,79080802,0.4440216602760301,1.0,38
0,27174516,4936,79080802,0.3436297472046376,1.0,41
0,46866291,4936,79080802,0.5926380336911606,1.0,44
0,3359070,4936,79080802,0.042476428096922945,1.0,21
0,960855,4936,79080802,0.01215029407516631,1.0,31
0,65657934,4936,79080802,0.8302638862969548,1.0,48
